"hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","type","timestamp","productType","likesCount","firstComment","caption"
"booksmakemewhole","junereading","junewrapup","monthlywrapup","bookstack","booksandcandles","bookishwrapup","bookmonth","booksandbooks","letsreadmore",,,"Sidecar","2023-07-03T16:51:13.000Z",,"-1","June was good in terms of reading ❤️read 7 books and fav was for one more day","How was June for you reading-wise? Read anything you liked?

#booksmakemewhole #junereading #junewrapup #monthlywrapup #bookstack #booksandcandles #bookishwrapup #bookmonth #booksandbooks #letsreadmore"
"qotd:","booksmakemewhole","reviewcopy","hardcoverbooks","newbookalert","whitebooks","booksonnature","readingallday","readreadread","readersgonnaread","bookstagrammers",,"Image","2023-07-06T05:27:05.000Z",,"-1","It's going amazing 🤩","THE CASE OF NATURE

Our planet is facing not one but two crises. In a world where carbon emissions and climate financing are rightly rising up the agenda, there exists another catastrophe that is often overlooked but just as dire-the global collapse of our ecosystems. Siddarth Shrikanth's The Case for Nature presents a compelling vision for tackling this other crisis by rethinking our relationship with nature in economic, social and even personal terms. Shrikanth argues that we can create flourishing economies and societies by preserving and restoring our planet's 'natural capital' and introduces the pioneers of this nature-positive revolution with vivid examples from across the world. But he also calls on readers to reflect on the roots of this crisis, drawing upon indigenous world views to show that nature must be woven into our modern societies, not set apart. By offering a hopeful yet deeply pragmatic perspective on how we can exist in harmony with our living planet, The Case for Nature is a must-read for anyone seeking to understand how nature can help us forge a more sustainable future and what they can do to contribute to this vision.

Thank you @penguinindia for the review copy!
______________________________________________
#qotd: How is your current read going?

#booksmakemewhole #reviewcopy #hardcoverbooks #newbookalert #whitebooks #booksonnature #readingallday #readreadread #readersgonnaread #bookstagrammers"
"qotd:","booksmakemewhole","poetrybooks","whitebook","flatlaybooks","bookpicture","bookishness","booksandme","bookishvibes","booksbooksbooks","letsreadtogether",,"Image","2023-07-16T13:48:11.000Z",,"-1","","GIRL TO GODDESS 

Girl to Goddess is a book of poetry written by popular Instagram poet Nishi. The poems in the book are deeply personal, touching on universal themes of struggle, pain and healing. Nishi writes candidly about her own struggles with finding happiness, dealing with relationships and the challenges she faced on her journey towards self-acceptance and self-love. She explores the idea of finding the inner divinity, or the goddess within, and how listening to this voice helped her find a sense of peace and purpose. She shares her personal journey of self-discovery and growth.

Through this collection of insightful poems, Nishi takes the reader on a journey of mistakes, failures, fears, lessons, perspectives and realizations about life, love and everything in between. She shares her vulnerabilities and opens up about her deepest emotions. Her words inspire readers to look inwards and embrace their own inner divinity, encouraging them to find their own path towards healing and self-love.

It is a powerful and moving book of poetry that speaks to the struggles of the human experience and how one surmounts them. Nishi's writing is a testament to the power of self-reflection and the importance of finding the goddess within, and her words will resonate with readers long after they've turned the final page.

Thank you @penguinindia for the review copy!
______________________________________________
#qotd: Do you like reading poetry?

#booksmakemewhole #poetrybooks #whitebook #flatlaybooks #bookpicture #bookishness #booksandme #bookishvibes #booksbooksbooks #letsreadtogether"
"booksmakemewhole","neelrecommends","favoritebooks","booksirecommend","bookrecs","readingalways","readersgonnaread","readtogetherbetogether","bookishrecs","booksandme",,,"Sidecar","2023-07-10T15:23:56.000Z",,"755","I loved the Nightingale!","Have you read or want to read any of these Books?

#booksmakemewhole #neelrecommends #favoritebooks #booksirecommend #bookrecs #readingalways #readersgonnaread #readtogetherbetogether #bookishrecs #booksandme"
"qotd:","booksmakemewhole","nonfiction","booksyoushouldread","newbookalert","letsreadmore","readingisfundamental","booksareessential","bookblogger","bookposts","bookstagramming",,"Image","2023-07-19T14:40:51.000Z",,"-1","I think it's 2-3 hrs when I have nothing to do😂","GET RICH OR LIE TRYING 

More than one fifth of children want to become influencers and it's easy to understand why. What if you could escape economic uncertainty by winning the internet's attention? What if you could turn the adoration of your social media followers into a lucrative livelihood?

But as Symeon Brown explores in this searing exposé, the reality is much murkier. From IRL streamers in LA to Brazilian butt lifts, from sex workers on OnlyFans to fraudulent cryptocurrency schemes, these are the incredible stories that lurk behind the filtered selfies and gleaming smiles.

Exposing the fraud, exploitation, bribery, and dishonesty at the core of the influencer model, Get Rich or Lie Trying asks if our digital rat race is costing us too much. Revealing a broken economy resembling a pyramid scheme, this incredible blend of reportage and analysis will captivate and horrify you in equal measure.
____________________________________________
#qotd: What is your daily screen time? 

#booksmakemewhole #nonfiction #booksyoushouldread #newbookalert #letsreadmore #readingisfundamental #booksareessential #bookblogger #bookposts #bookstagramming"
"qotd:","booksmakemewhole","penguinbooks","reviewcopy","newbookalert","paperbackbooks","booksandcandles","bookflatlay","bookpicture","readingtime","onlybooks",,"Image","2023-07-04T13:03:53.000Z",,"-1","Awesome 💚
DM @thewritersoasis","THE LONDON SÉANCE SOCIETY 

1873. At an abandoned château on the outskirts of Paris, a dark séance is about to take place, led by acclaimed spiritualist Vaudeline D’Allaire. Known worldwide for her talent in conjuring the spirits of murder victims to ascertain the identities of the people who killed them, she is highly sought after by widows and investigators alike.

Lenna Wickes has come to Paris to find answers about her sister’s death, but to do so, she must embrace the unknown and overcome her own logic-driven bias against the occult. When Vaudeline is beckoned to England to solve a high-profile murder, Lenna accompanies her as an understudy. With shared determination, the women find companionship that perhaps borders on something more. And as they team up with the powerful men of London’s exclusive Séance Society to solve the mystery, they begin to suspect that they are not merely out to solve a crime, but perhaps entangled in one themselves…

Thank you @penguinindia for the review copy!
___________________________________________
#qotd: The last book you rated 5🌟?

#booksmakemewhole #penguinbooks #reviewcopy #newbookalert #paperbackbooks #booksandcandles #bookflatlay #bookpicture #readingtime #onlybooks"
"qotd:","booksmakemewhole","prettypaperbacks","whitebooks","newbookalert","reviewcopy","bookishpost","booksandcandles","bookslove","readingisfun","readreadread",,"Image","2023-07-07T16:44:41.000Z",,"-1","Awesome 💚
DM @thewritersoasis","MOMS IN THE WILD

Sneha Talwar is an idealistic young reporter on an assignment to profile Natasha Babani, environmental activist and multi-talented mommy-influencer, who has spent the last year cleaning up a polluted lake.

But before she can get started, Natasha's body is found floating in that very lake. As Sneha swiftly changes gear and begins to dig around for information on Natasha, she unearths a whole 'mommy universe' that thrives on its own rules, rivalries and intrigues.

Moms in the Wild is a dark, funny and razor-sharp story about the perilous world of social media, replete with murderous secrets, complicated lies and how far people will go to keep them.

Thank you @penguinindia for the review copy!
_____________________________________________
#qotd: Your current favourite song?

#booksmakemewhole #prettypaperbacks #whitebooks #newbookalert #reviewcopy #bookishpost #booksandcandles #bookslove #readingisfun #readreadread"
"authorspotlight","booksmakemewhole","ruskinbond","favoriteauthor","bookwriter","bookstagramming","bookgramming","readinglife","readersgonnaread","readeveryday","booksbooksbooks",,"Image","2023-07-24T13:52:41.000Z",,"-1","The book of simple living: brief notes from the hills.","#authorspotlight : Ruskin Bond

“Book readers are special people, and they will always turn to books as the ultimate pleasure.”

Have you read Ruskin Bond? If yes, your favourite book by him?

#booksmakemewhole #ruskinbond #favoriteauthor #bookwriter #bookstagramming #bookgramming #readinglife #readersgonnaread #readeveryday #booksbooksbooks"
"qotd","booksmakemewhole","newbookalert","booktoseries","lockwoodandco","readingworld","readbooks","booksandcandles","bookflatlay","readersgonnaread","readingtoday",,"Image","2023-07-17T13:53:49.000Z",,"-1","Just submitted the nomination here!
Please, LockNation, do it too! We have the deadline until 19th July!
| https://application.dragoncon.net/dc_fan_awards_nominations.php
Vote to save lockwood and co:
https://www.cancelledscifi.com/2023/07/06/vote-to-save-lockwood-co-legends-of-tomorrow-wynonna-earp-shadowhunters-and-more/
#LockwoodandCo #LockwoodandCoSeason2 #SaveLockwoodandCo #renewlockwoodandco #BringBackLockwoodandCo #TogetherForLockwoodandCo
https://www.change.org/p/save-lockwood-co?utm_content=cl_sharecopy_36255856_en-US%3A9&recruiter=735668591&recruited_by_id=79286e70-544c-11e7-ac74-6164f2488e91&utm_source=share_petition&utm_medium=copylink&utm_campaign=psf_combo_share_initial&utm_term=share_for_starters_page&share_bandit_exp=initial-36255856-en-GB
https://www.change.org/p/save-lockwood-and?recruiter=3003551&recruited_by_id=50d3e070-c624-012f-6cd3-404060e72abb&utm_source=share_petition&utm_medium=instagram_story","LOCKWOOD & CO.

When the dead come back to haunt the living, Lockwood & Co. step in ... For more than fifty years, the country has been affected by a horrifying epidemic of ghosts. A number of Psychic Investigations Agencies have sprung up to destroy the dangerous apparitions. Lucy Carlyle, a talented young agent, arrives in London hoping for a notable career. Instead she finds herself joining the smallest, most ramshackle agency in the city, run by the charismatic Anthony Lockwood.

When one of their cases goes horribly wrong, Lockwood & Co. have one last chance of redemption. Unfortunately this involves spending the night in one of the most haunted houses in England, and trying to escape alive. Set in a city stalked by spectres, The Screaming Staircase is the first in a chilling new series full of suspense, humour and truly terrifying ghosts.
_____________________________________________
#qotd : The last series you binge watched?

#booksmakemewhole #newbookalert #booktoseries #lockwoodandco #readingworld #readbooks #booksandcandles #bookflatlay #readersgonnaread #readingtoday"
"qotd:","booksmakemewhole","asianbooks","booksandcandles","bookflatlay","bookloversofinstagram","indianreaders","readingtime","readtogetherbetogether","readingjoy","letsread",,"Image","2023-07-25T14:01:39.000Z",,"130","It’s a fantastic book by @tseringylama …we loved hosting her too ❤️","WE MEASURE THE EARTH WITH OUR BODIES 

In the wake of China’s invasion of Tibet throughout the 1950s, Lhamo and her younger sister, Tenkyi, arrive at a refugee camp in Nepal. They survived the dangerous journey across the Himalayas, but their parents did not. 

As Lhamo—haunted by the loss of her homeland and her mother, a village oracle—tries to rebuild a life amid a shattered community, hope arrives in the form of a young man named Samphel and his uncle, who brings with him the ancient statue of the Nameless Saint—a relic known to vanish and reappear in times of need. 

Decades later, the sisters are separated, and Tenkyi is living with Lhamo’s daughter, Dolma, in Toronto. While Tenkyi works as a cleaner and struggles with traumatic memories, Dolma vies for a place as a scholar of Tibetan Studies. But when Dolma comes across the Nameless Saint in a collector’s vault, she must decide what she is willing to do for her community, even if it means risking her dreams. 

Breathtaking in its scope and powerful in its intimacy, We Measure the Earth with Our Bodies is a gorgeously written meditation on colonization, displacement and the lengths we’ll go to remain connected to our families and ancestral lands. Told through the lives of four people over fifty years, this novel provides a nuanced, moving portrait of the littleknown world of Tibetan exiles.

Thank you @bloomsburyindia for the review copy!
______________________________________________
#qotd: What are you watching currently?

#booksmakemewhole #asianbooks #booksandcandles #bookflatlay #bookloversofinstagram #indianreaders #readingtime #readtogetherbetogether #readingjoy #letsread"
"booksmakemewhole","neelrecommends","booksilove","fivestarread","bookrecommendations","booksandcandles","booksiread","readthesebooks","bookishlove","booksandmorebooks",,,"Sidecar","2023-07-18T16:43:46.000Z",,"722","Yeah....currently reading Eleanor and park","Have you read or want to read any of these Books?

#booksmakemewhole #neelrecommends #booksilove #fivestarread #bookrecommendations #booksandcandles #booksiread #readthesebooks #bookishlove #booksandmorebooks #bookrecommendations"
"authorspotlight","qotd:","booksmakemewhole","colleenhoover","favoriteauthor","womanwriter","womenreading","readingwomen","readerthings","readinglove","readreadread","readtome","Sidecar","2023-06-04T15:31:49.000Z",,"444","Verity, It Ends With Us, It Stars With Us, Regretting You - these are my favorites of hers.","#authorspotlight : COLLEEN HOOVER

Apart from It ends with us and November 9, as seen in the above picture, I’ve read four more books by Colleen Hoover:
Verity
Confess
Ugly Love
It Starts With Us

I am yet to read Without Merit. My favourite one by her is It ends with us!

#qotd: Your favourite book by Colleen Hoover?

#booksmakemewhole #colleenhoover #favoriteauthor #womanwriter #womenreading #readingwomen #readerthings #readinglove #readreadread #readtome"
"qotd:","booksmakemewhole","hardcoverbooks","shortstorybook","reviewcopy","indianbooks","indianstories","booksandcandles","bookishpics","booksbooksbooks","booksandmorebooks",,"Image","2023-07-23T12:58:07.000Z",,"147","Beautiful😍","THE GREATEST INDIAN SHORT STORIES EVER TOLD

The Greatest Indian Stories Ever Told is a selection of some of the finest literary short fiction written by Indian writers since the genre came into being in the country in the late nineteenth century. Including early masters of the form, contemporary stars, as well as brilliant writers who came of age in the twenty-first century, this anthology takes in its sweep stories from the various regions, languages, and literatures of India. 

These authors are some of the most feted in the annals of Indian literature and have, between them, won virtually every major literary prize on offer—including the Nobel Prize for Literature, the Jnanpith Award, the Sahitya Akademi Award, and numerous state, national, and international honours.

Thank you @alephbookco for the review copy!
____________________________________________
#qotd: Do you like reading short stories?

#booksmakemewhole #hardcoverbooks #shortstorybook #reviewcopy #indianbooks #indianstories #booksandcandles #bookishpics #booksbooksbooks #booksandmorebooks"
"booksmakemewhole","neelrecommends","bookgenre","ireadalot","readingismagic","readingtime","readthesebooks","bookrecommendations","booksandmorebooks","bookishlife",,,"Sidecar","2023-06-20T15:22:17.000Z",,"291","Okay, saving this for future reference... 👏👏","Have you read any of these Books? 

Books Featured:
1. If in doubt, wash your hair - Anya Hindmarch
2. The Handmaid’s Tale - Dystopian 
3. The Hobbit - Fantasy
4. Song of Draupadi - Mythological Fiction 
5. Atomic Habits - Self-help
6. Jane Eyre - Classic
7. The Paris Library - Historical Fiction 
8. The Namesake - Domestic Fiction 
9. The Poetx - YA

#booksmakemewhole #neelrecommends #bookgenre #ireadalot #readingismagic #readingtime #readthesebooks #bookrecommendations #booksandmorebooks #bookishlife"
"booksmakemewhole","neelrecommends","romcombooks","booksiloved","booklines","bookishfun","bookjoy","booksandcandles","bookgenre","lightreading","romancenovels",,"Sidecar","2023-05-31T16:17:05.000Z",,"449","Yeah... Want to read better than movies! Read rest!","Have you read or want to read any of these books?

#booksmakemewhole #neelrecommends #romcombooks #booksiloved #booklines #bookishfun #bookjoy #booksandcandles #bookgenre #lightreading #romancenovels"
"authorspotlight","booksmakemewhole","favoriteauthor","jojomoyes","mebeforeyou","readingwomen","bookexcerpt","linesfrombooks","bookishthings","booklifestyle","booksandbooks",,"Sidecar","2023-06-26T17:28:08.000Z",,"261","Yes me before you is my favourite ❤️","#authorspotlight : Jojo Moyes

These two are my 5🌟reads! They are the only Books I’ve read by Jojo Moyes and I cannot wait to read the rest!

Have you read Books by her?

#booksmakemewhole #favoriteauthor #jojomoyes #mebeforeyou #readingwomen #bookexcerpt #linesfrombooks #bookishthings #booklifestyle #booksandbooks"
"authorspotlight","qotd:","booksmakemewhole","fredrikbackman","amancalledove","anxiouspeople","beartown","favoriteauthor","neelrecommends","booksoverpeople","bookishpics","bookquotesoftheday","Sidecar","2023-06-11T14:07:14.000Z",,"1231","two favs 😍","#authorspotlight : Fredrik Backman

I’ve read three books by Backman so far:
A Man called Ove
Beartown
Anxious People

My favourite one is obviously A man called Ove! Can’t wait to read his other books!

#qotd: Have you read Backman? If yes, your favourite book by him?

#booksmakemewhole #fredrikbackman #amancalledove #anxiouspeople #beartown #favoriteauthor #neelrecommends #booksoverpeople #bookishpics #bookquotesoftheday"
"qotd:","booksmakemewhole","newbookalert","hardcoverbooks","booksandcandles","booksandsunlight","booktour","penguinbooks","booksbooksbooks","reviewcopy",,,"Image","2023-06-23T14:15:23.000Z",,"-1","❤️","BOOK TOUR - LOST TO THE WORLD 

In August 2011, Shahbar Tascer was drivine to his office in Lahore, Pakistan, when he was dragged hon his ear at gunpoint and kidnapped by a group of Taliban-affiliated terrorists.

Just seven months carlier, his father. Salman Tascer, the governor of Punjab Province, had been shot dead by his guard for speaking out against Pakistan's blasphemy laws.

For almost five years Shahbaz was held captive, moved ever deeper into the lawless Hindu Kush, frequently tortured and forced to endure extreme cruelty, his fate resting on his kidnappers impossible demands and the uneasy alliances between his captors, the Taliban and ISIS.

Lost to the World is the remarkable true story of Taser's time in captivity and of his astonishing escape. It is a story of extraordinary faith, bravery and sorrow, with moments of kindness, humour and empathy, offering a hopeful light in the dark vears of his imprisonment.

While deeply harrowing, this tale is also about resilience. Taseer countered his captors' narrative of a holy war by immersing himself in the Quran in search of hope and a means to see his own humanity under even the most inhumane conditions, and ultimately to find a way back to his family.

Thank you @penguinindia for the review copy!
_____________________________________________
#qotd: What do you plan to do this weekend?

#booksmakemewhole #newbookalert #hardcoverbooks #booksandcandles #booksandsunlight #booktour #penguinbooks #booksbooksbooks #reviewcopy"
"qotd:","booksmakemewhole","contemporaryfiction","jojomoyes","womenwriters","fivestarread","neelrecommends","newbookalert","readthisbook","ilovethisbook","bookishlove",,"Sidecar","2023-06-17T11:50:09.000Z",,"313","Ooohh now I have to read this next 😍","SOMEONE ELSE’S SHOES

“But if you cannot change your situation, then, you have no choice. You can only change how you think about it.”

A riveting story of two middle-aged women whose paths cross due to a pair of shoes! 

Sam lives in London, with her husband, Phil and daughter, Cat. She has a job that she’s trying very hard not to lose, as she is the only one earning in their house. On top of that, her ageing parents expect her to come and clean for them twice a week, her depressed husband is always in front of the television and does next to nothing in helping her keep the house going. Her friend, Andrea, who is fighting cancer, is the only one keeping her sane.

Nisha has everything anyone could ever ask for. A freakishly rich husband, clothes that scream lavishness and a son whom she loves above anything in the world. But, one day, her husband completely locks her out of everything she owns, even her clothes! He has meticulously planned to initiate their divorce proceedings for months and Nisha has no clue how or why!

Both their bags get exchanged at the gym. A set of amusing, life-changing, frustrating and interesting events unfold, which leads them to discover their true and authentic selves!

I loved each and every bit of this book. The beauty of female friendships and the need for communication in a relationship are the core themes here. Jojo Moyes is simply outstanding!

Thank you @penguinindia for the review copy!
_______________________________________
#qotd: Your five star read/reads of the year so far?

#booksmakemewhole #contemporaryfiction #jojomoyes #womenwriters #fivestarread #neelrecommends #newbookalert #readthisbook #ilovethisbook #bookishlove"
"qotd:","booksmakemewhole","newbookalert","booksandbooks","pinkbooks","penguinindia","paperbacks","bookflatlay","mybookishlife","booksaremybag","readingismylife",,"Image","2023-06-05T14:41:11.000Z",,"-1","Nah, i don't think i will.. unless it's a fictional character 😂","LIFE SWITCH

Nandita is a housewife, who decides to swap her life with her döppelganger, Annie. They switch their phones, homes and even their husbands. Nandita is more than glad to exchange her boring family life with Annie’s glamorous corporate life at an advertising agency.

For Annie, this is just a social experiment for the new ad campaign that she is creating. She expects to beat her rival with this swap, to be at the top of her game. Nandita hopes this will make her husband fall in love with her.

Unexpectedly to both of them, their lives start getting terrifyingly complicated as secrets start revealing layer after layer. In the hopes of getting everything they desired, the unfolding set of events leads them to be pitched against each other!

Who will and who will lose? Read to know!

Thank you @penguinindia for the review copy!
_____________________________________________
#qotd: Would you willingly switch your life with someone?

#booksmakemewhole #newbookalert #booksandbooks #pinkbooks #penguinindia #paperbacks #bookflatlay #mybookishlife #booksaremybag #readingismylife"
"qotd:","booksmakemewhole","orhanpamuk","turkishliterature","translatedfiction","essentialreading","politicalbooks","bookexcerpt","annotatingbooks","booksandcandles","booksilike",,"Sidecar","2023-06-09T16:37:57.000Z",,"149","😍😍😍","SNOW

“Happiness is holding someone in your arms and knowing you hold the whole world.”

Personally, I keep my distance from anything related to politics. But this particular book, changed my view on the subject and piqued my interest significantly.

This Book is set in the town of Kars, Turkey in the nineties. A journalist is visiting this sleepy town from Frankfurt, Germany. He is a political exile from Turkey. He is here for the love of a woman called Ïpek. She has recently separated from her husband and stays with her father in their hotel. His other motive is to write an article about the suicide epidemic that has been plaguing this town for quite a while.

As the snow begins to fall, our journalist, Ka, arrives amidst a whirlwind of politics and drama. The young women of this town are prone to commit suicide due to various reasons. There is a religious war going on between the supporters of Islam and the open-minded Europe-favouring atheists. The head of the intelligence service is constantly on alert due to all these happenings. All Ka cares about is taking Ïpek back to Germany with him after the blizzard clears. Will he be able to do so? If yes, at what cost? Read to know!

This book is translated to English from the Turkish language. The prose is quite brilliant and the story is quite an eyeopener! This book is not everyone’s cup of tea, but I liked reading it!

Swipe to read my favourite excerpts ➡️

#qotd: A new genre you discovered recently?

#booksmakemewhole #orhanpamuk #turkishliterature #translatedfiction #essentialreading #politicalbooks #bookexcerpt #annotatingbooks #booksandcandles #booksilike"
"booksmakemewhole","peoplewhoread","bookloversofinstagram","readingpeople","readersforlife","reelbooks","bookreelsofinstagram","saturdayreel","reeltrending","reelitfeel",,,"Video","2023-06-10T04:37:44.000Z","clips","282","This is so beautiful 🤩🥰","What a wholesome feeling! Good Morning 🌼

#booksmakemewhole #peoplewhoread #bookloversofinstagram #readingpeople #readersforlife #reelbooks #bookreelsofinstagram #saturdayreel #reeltrending #reelitfeel"
"qotd:","booksmakemewhole","aprilwrapup","aprilreads","monthlywrapup","bookmonth","readingmonth","whatiread","bookrating","bookreaderscommunity","readinglife",,"Image","2023-06-01T15:54:59.000Z",,"121","How was Love Wager? Worth reading? I am reading Emily Henry and loving it 🙌","MAY WRAP-UP

“You're like gravity. Everything keeps spinning, but my mind's always got one hand on you.”
-Emily Henry, Happy Place

Here is the list of Books I read in April with their ratings:
1. The Love Wager 🌟🌟🌟🌟
2. Grave Expectations 🌟🌟🌟
3. Happy Place 🌟🌟🌟🌟.5

#qotd: Your favourite read of April?

#booksmakemewhole #aprilwrapup #aprilreads #monthlywrapup #bookmonth #readingmonth #whatiread #bookrating #bookreaderscommunity #readinglife"
"qotd:","booksmakemewhole","selfhelpbooks","hardcoverbooks","bookstoread","selfcarebooks","booktherapy","readingisessential","readthisbook","readingeveryday","readityourself",,"Image","2023-06-24T15:36:58.000Z",,"-1","One of my fav book❤️","BOOK TOUR - SMALL WINS EVERYDAY 

Nothing is as daunting as a goal. Many of us struggle to achieve them-whether in life, health, love or career. When you set unrealistic goals and keep failing, your intelligently designed brain tries to protect you from the pain and negative emotions.

In Small Wins Every Day, Luke Coutinho presents a simple premise with powerful results, teaching you to rewire your brain for success. The hack? Break down your goals into small wins that you can achieve every day. Stacked over time, these contribute to significant lifestyle changes, good health and happiness.

Simple and bite-sized but packed with a punch, here are 100 wins to change your life and health.

Thank you @penguinindia for the review copy!
______________________________________________
#qotd: What are you currently reading?

#booksmakemewhole #selfhelpbooks #hardcoverbooks #bookstoread #selfcarebooks #booktherapy #readingisessential #readthisbook #readingeveryday #readityourself"
"qotd:","booksmakemewhole","romcombooks","yellowbook","newbookalert","lightreader","cutebooks","bookishfun","bookreview","bookishjoy","booksaremybag",,"Sidecar","2023-05-25T15:51:58.000Z",,"159","Enemies to lovers ❤️","THE LOVE WAGER

“How is it that I lived my entire life without him, but now, just like that, I can’t even remember the before?”

While bartending at a wedding, Hallie Piper meets Jack Marshall. He is about to propose to his girlfriend, but when she sees him talking to Hallie, she loses her temper and Jack decides to back out. 

A few days later, they both come across each other on an online dating app and start texting. Deciding first and foremost that they are not romantically interested in each other, they become the other’s wing person in the search for The One! To make the process even more fun, they place a wager on who can find love first!

But Hallie’s sister’s wedding is coming up and she desperately needs to find a date, in order to look good in front of her family. When Jack comes to her aid, they are quite unaware of the real chemistry between them.

A whole wonderful package complete with fake-dating, a cute friends to lovers romance and meaningful moments of affection, this book is the perfect choice for any rom-com lover!

Thank you @penguinindia for the review copy!
_______________________________________
#qotd: Which trope do you prefer - Friends to Lovers or Enemies to Lovers?

#booksmakemewhole #romcombooks #yellowbook #newbookalert #lightreader #cutebooks #bookishfun #bookreview #bookishjoy #booksaremybag"
"booksmakemewhole","neelrecommends","favoritebooks","favoriteauthors","booksilove","reelsbookstagram","reelsinstagram","reelthursday","morningreels","reelstoexplore",,,"Video","2023-05-11T04:41:42.000Z","clips","394","Honestly, I've been reading a man called ove but can't get the hand of it. I'd appreciate some help here","Have you read any of these Books/Authors?

Books Featured:
The Nightingale 
A Man Called Ove
Norwegian Wood
It Ends With Us
The Comfort Book

#booksmakemewhole #neelrecommends #favoritebooks #favoriteauthors #booksilove #reelsbookstagram #reelsinstagram #reelthursday #morningreels #reelstoexplore"
"booksmakemewhole","neelrecommends","bookvibes","bookishvibe","booksilove","bookstagramreels","reelvibe","thursdayreel","morningreel","reelsaudio",,,"Video","2023-05-25T04:25:14.000Z","clips","312","Read all. Pride and Prejudice is my favorite. Reading a retelling of it right now 😊","Have you read any of these Books?

Books Featured:
The Hobbit
Pride and Prejudice 
Anxious People
The Authenticity Project 
Me Before You

#booksmakemewhole #neelrecommends #bookvibes #bookishvibe #booksilove #bookstagramreels #reelvibe #thursdayreel #morningreel #reelsaudio"
"booksmakemewhole","neelrecommends","bestbooks","booksforever","bookishquotes","booksandmorebooks","booklover","booktalk","justbooks","bookishpics",,,"Sidecar","2023-05-15T16:42:20.000Z",,"688","Great, 
If anyone wants to buy a book for children and they can buy it: https://tinyurl.com/42d6k9ub","Have you read any/ want to read any of these Books?

#booksmakemewhole #neelrecommends #bestbooks #booksforever #bookishquotes #booksandmorebooks #booklover #booktalk #justbooks #bookishpics"
"booksmakemewhole","japaneseliterature","neelrecommends","bookrecsofinstagram","bookinstagrammer","reelsunday","bookstagramreel","reelmorning","reelfeel","reelpost",,,"Video","2023-05-21T05:08:36.000Z","clips","1370","Ikigai❤️","Which of these will you read first?

Books Featured:
Zen - The Art of Simple Living 
Ikigai
The Cat who saved Books
Norwegian Wood
Wabi Sabi

#booksmakemewhole #japaneseliterature #neelrecommends #bookrecsofinstagram #bookinstagrammer #reelsunday #bookstagramreel #reelmorning #reelfeel #reelpost"
"qotd:","booksmakemewhole","happyplacebook","emilyhenry","newbookalert","romancebooks","ireadromance","bookstolove","booktography","booksandsunshine","aprilreads",,"Sidecar","2023-05-12T13:54:32.000Z",,"245","Beach Reads is my first Emily Henry book and I'm absolutely enjoying every minute of it! ❤️","HAPPY PLACE

“Our Love is a place we can always come back to, and it will be waiting, the same as it ever was.”

I discovered Books by Emily Henry two years ago. I finished ‘Beach Read’ and ‘People we meet on vacation’ in one sitting. Then, last year, I read ‘Book Lovers’, which I didn’t enjoy as much. But, with ‘Happy Place’, I fell in love with her writing again! Her Books are fun, but they also have a certain depth and intensity to them.

This is the story of Harriet and Wyn. Harriet has prepared her whole life to become a brain surgeon. She met Wyn at university via mutual friends and they took their time in falling for each other. But once they discovered how happy they made each other, there was no turning back, until five months ago!

Every year they take a week long vacation with their best friends in Knott’s harbour. A house that is Harriet’s happiest place in the world, owing to loads of fond memories made there. This year, it’s a bit different though, as they have kept their friends in the dark regarding their broken relationship. And they can’t tell them till the week is done, as two of their friends are getting married! 

A beautiful story about second-chance romance, Happy Place is a book I really enjoyed reading! It talks about Love, Passion, Romance and Friendship wonderfully with quite relatable characters. A must-read new release!

Swipe to read my favourite excerpts ➡️

Immensely grateful to @penguinindia for the review copy!
______________________________________
#qotd: How would you describe your Happy Place?

#booksmakemewhole #happyplacebook #emilyhenry #newbookalert #romancebooks #ireadromance #bookstolove #booktography #booksandsunshine #aprilreads"
"qotd:","booksmakemewhole","reviewcopy","newbookalert","nonfictionbooks","selfhelpbooks","booksforlearning","readersareleaders","bookguide","bookishview","bookpic",,"Image","2023-05-16T15:51:55.000Z",,"-1","I'm not watching anything!","WIN EVERY ARGUMENT

""Haste and passion were the two biggest obstacles to good counsel.” 

Award-winning British-American journalist, Mehdi Hasan guides us in the art of debate, persuasion and public speaking. Our day to day life is comprised of arguments of different nature and the main motive of everyone involved is to win.

In this book, Hasan guides you in the basics of how to win every argument. Drawing from his varied experiences as an anchor and a interviewer, who has dealt with  his fair share of politicians, generals, spy chiefs and celebrities from around the globe, he reveals some interesting tips and tricks of the trade.

This book highlights the key aspects of communicating with confidence, handling social media debates like a pro and winning in a successful and productive argument in reality. This book is suitable for every scenario you can imagine out there!

Thank you @panmacmillanindia for the review copy!
________________________________________________
#qotd: What are you currently watching?

#booksmakemewhole #reviewcopy #newbookalert #nonfictionbooks #selfhelpbooks #booksforlearning #readersareleaders #bookguide #bookishview #bookpic"
